#;Operadora;Usuario;Simcard;Mensalidade;Data Ativacao;IP;ICCID;Saldo;Consumo;Upload;Download;Ultima Conexao;Atacado;Contrato;IMEI Remoto;Operadora;Substatus;Status
884;Algar;'12112917000167;'5516996791356;7.03;2021-07-28;'10.120.135.164;'89553202100024716199;20;0;4324;2504;2021-09-12 14:49:55;---;0000-00-00 00:00:00;'351965114444523;OI;Ativo;Ativo
885;Algar;'12112917000167;'5516996821229;7.03;2021-07-28;'10.120.135.166;'89553202100024716207;20;0;2618;1672;2021-09-13 02:50:31;---;0000-00-00 00:00:00;'351965114508822;OI;Ativo;Ativo
886;Algar;'12112917000167;'5516990669061;7.03;2021-07-28;'10.120.135.167;'89553202100024716215;19.25782;0.74;0;0;2021-09-30 15:44:28;---;0000-00-00 00:00:00;'351965114512774;OI;Ativo;Ativo
887;Algar;'12112917000167;'5516996635952;7.03;2021-07-28;'10.120.135.168;'89553202100024716223;19.58162;0.42;0;0;2021-09-30 13:57:13;---;0000-00-00 00:00:00;'351965114432999;OI;Ativo;Ativo
888;Algar;'12112917000167;'5516994718715;7.03;2021-07-28;;'89553202100024716231;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
889;Algar;'12112917000167;'5516994857925;7.03;2021-07-28;'10.120.135.170;'89553202100024716249;18.7697;1.23;0;0;2021-09-30 14:39:39;---;0000-00-00 00:00:00;'351965114433674;CLARO;Ativo;Ativo
890;Algar;'12112917000167;'5516990972929;7.03;2021-07-28;'10.120.135.171;'89553202100024716256;20;0;3594;2048;2021-09-02 14:58:55;---;0000-00-00 00:00:00;'351965114444671;OI;Ativo;Ativo
891;Algar;'12112917000167;'5516990995768;7.03;2021-07-28;'10.120.135.172;'89553202100024716264;20;0;1821;1200;2021-09-02 22:36:32;---;0000-00-00 00:00:00;'351965114432965;OI;Ativo;Ativo
892;Algar;'12112917000167;'5516990937198;7.03;2021-07-28;'10.120.135.173;'89553202100024716272;20;0;1963;1228;2021-09-08 03:05:32;---;0000-00-00 00:00:00;'351965114433567;OI;Ativo;Ativo
893;Algar;'12112917000167;'5516994753502;7.03;2021-07-28;;'89553202100024716280;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
894;Algar;'12112917000167;'5516994718742;7.03;2021-07-28;;'89553202100024716298;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
895;Algar;'12112917000167;'5516990836247;7.03;2021-07-28;'10.120.135.176;'89553202100024716306;19.64452;0.36;0;0;2021-09-30 13:57:14;---;0000-00-00 00:00:00;'351965114516957;OI;Ativo;Ativo
896;Algar;'12112917000167;'5516990783842;7.03;2021-07-28;'10.120.135.177;'89553202100024716314;19.61629;0.38;0;0;2021-09-30 14:00:12;---;0000-00-00 00:00:00;'351965114503641;OI;Ativo;Ativo
897;Algar;'12112917000167;'5516990412663;7.03;2021-07-28;'10.120.135.178;'89553202100024716322;19.64512;0.35;0;0;2021-09-30 08:04:36;---;0000-00-00 00:00:00;'351965114433807;OI;Ativo;Ativo
898;Algar;'12112917000167;'5516999776146;7.03;2021-07-28;'10.120.135.179;'89553202100024716330;19.54205;0.46;0;0;2021-09-30 14:09:02;---;0000-00-00 00:00:00;'351965114432767;TIM;Ativo;Ativo
899;Algar;'12112917000167;'5516990665935;7.03;2021-07-28;'10.120.135.180;'89553202100024716348;20;0;320;200;2021-09-13 01:56:53;---;0000-00-00 00:00:00;'351965114433765;OI;Ativo;Ativo
900;Algar;'12112917000167;'5516990762041;7.03;2021-07-28;;'89553202100024716355;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
901;Algar;'12112917000167;'5516999593703;7.03;2021-07-28;;'89553202100024716363;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
902;Algar;'12112917000167;'5516990835940;7.03;2021-07-28;'10.120.135.183;'89553202100024716371;20;0;1586;1216;2021-09-01 15:06:11;---;0000-00-00 00:00:00;'351965114433070;OI;Ativo;Ativo
903;Algar;'12112917000167;'5516994811708;7.03;2021-07-28;'10.120.135.251;'89553202100024716389;19.93489;0.07;2650;1792;2021-09-30 13:05:39;---;0000-00-00 00:00:00;'358222056727405;CLARO;Ativo;Ativo
904;Algar;'12112917000167;'5516996965244;7.03;2021-07-28;;'89553202100024716678;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
